insee,libelle1,libelle2,voie_num,voie_type,voie_nom,local,voie,CPBIBLIO,CEDEXB,BP,ville,DEPT,REGION,population_legale
21060,Bibliotheque Municipale,PIERRE GARNIER,,RUE,DE LA CHARME AUX LOUPS,,RUE DE LA CHARME AUX LOUPS,21310,,,Belleneuve,21,26,1645
21087,Bibliotheque Municipale,,,Ruelle,Morizot,MAIRIE,Ruelle Morizot,21360,,,Bligny-sur-Ouche,21,26,859
21103,Bibliotheque Municipale,,,rue,de Verdun,MAIRIE,rue de Verdun,21470,,,Brazey-en-Plaine,21,26,2534
21106,La Médiathèque,,15,rue prioncipale,,,15 rue prioncipale,21110,,,Bretenière,21,26,763
21107,Bibliotheque Municipale,,2,RUE,DE LA MAIRIE,,2 RUE DE LA MAIRIE,21490,,,Bretigny,21,26,939
21127,Bibliotheque Municipale,,2,rue du Presbytère,,MAIRIE,2 rue du Presbytère,21120,,,Chaignay,21,26,546
21138,Bibliotheque Municipale,,,,,,,21130,,,Champdôtre,21,26,584
21154,Bibliotheque Municipale,,9,RUE,DES AVOCATS,,9 RUE DES AVOCATS,21400,,,Châtillon-sur-Seine,21,26,5979
21166,Bibliotheque Municipale,FRANCOIS MITTERRAND,1,PLACE,COLUCHE,BP 129,1 PLACE COLUCHE,21303,CEDEX,BP 129,Chenôve,21,26,14199
21171,Bibliotheque Municipale,,,BOULEVARD,YAN PALLACH,,BOULEVARD YAN PALLACH,21800,,,Chevigny-Saint-Sauveur,21,26,10383
21183,Bibliotheque Municipale,,1,,rue de Beire le Fort,MAIRIE,1   rue de Beire le Fort,21110,,,Collonges-lès-Premières,21,26,776
21191,Bibliotheque Municipale,,10,RUE,DE L EGLISE,,10 RUE DE L EGLISE,21910,,,Corcelles-lès-Cîteaux,21,26,860
21192,Bibliotheque Municipale,,,RUE,DU CAMP DE CESAR,,RUE DU CAMP DE CESAR,21160,,,Corcelles-les-Monts,21,26,665
21194,Bibliotheque Municipale,LECTURE JEUNESSE,,PLACE,DE LA MAIRIE,,PLACE DE LA MAIRIE,21700,,,Corgoloin,21,26,950
21200,Bibliotheque Municipale,,,RUE,ABEE COCHET,,RUE ABEE COCHET,21160,,,Couchey,21,26,1213
21223,Bibliotheque Municipale,PHILIBERT PAPILLON,6,RUE,DE DIJON,,6 RUE DE DIJON,21121,,,Daix,21,26,1439
21265,Bibliotheque Municipale,,21,ROUTE,DES GRANDS CRUS,,21 ROUTE DES GRANDS CRUS,21220,NC,,Fixin,21,26,779
21277,Bibliotheque Municipale De Fontaine Francaise,,4,PLACE,HENRI IV,,4 PLACE HENRI IV,21610,,,Fontaine-Française,21,26,953
21278,Bibliotheque Municipale,,8,PLACE,DES TROIS SAFFRES,CENTRE JEANNE LELIEVRE,8 PLACE DES TROIS SAFFRES,21121,,,Fontaine-lès-Dijon,21,26,9406
21290,Bibliotheque Municipale,,3,ROUTE,DU LOGIS,MAIRIE,3 ROUTE DU LOGIS,21120,NC,,Gemeaux,21,26,884
21292,Mediatheque Municipale Henri Vincenot,,3,RUE,JEAN JAURES,Espace Culturel Paul Orssaud,3 RUE JEAN JAURES,21110,,,Genlis,21,26,5680
21295,Médiathèque Intercommunale,,8,Avenue,de Nierstein,CENTRE SOCIAL ARC-EN-CIEL,8 Avenue de Nierstein,21220,,,Gevrey-Chambertin,21,26,3121
21315,Médiathèque Municipale,,4,RUE,DES RIOTTES,,4 RUE DES RIOTTES,21121,,,Hauteville-lès-Dijon,21,26,1166
21317,Bibliotheque Municipale,,1,AVENUE,CARNOT,,1 AVENUE CARNOT,21120,,,Is-sur-Tille,21,26,4403
21331,Bibliotheque Municipale,MAIRIE,,,,,,21130,,,Labergement-lès-Auxonne,21,26,349
21334,Bibliotheque Municipale,,,,,GROUPE SCOLAIRE EDGARD DROUHIN,,21230,,,Lacanche,21,26,604
21336,Bibliotheque Louis Blairet,,,PLACE,VICTOR GAT,,PLACE VICTOR GAT,21330,,,Laignes,21,26,794
21337,Bibliotheque Municipale,PIERRE CAMP,,PLACE,DE LA LIBERTE,,PLACE DE LA LIBERTE,21760,,,Lamarche-sur-Saône,21,26,1315
21351,Bibliotheque,,,,,MAIRIE,,21110,,,Longchamp,21,26,1278
21352,Bibliotheque Municipale,,11,RUE,DE GONDEVIN,,11 RUE DE GONDEVIN,21110,,,Longeault,21,26,594
21353,Bibliotheque Municipale,,5,RUE,DU CHATEAU,MAIRIE,5 RUE DU CHATEAU,21110,,,Longecourt-en-Plaine,21,26,1255
21355,Mediatheque Municipale Michel Etievant,,3,ROUTE,DE DIJON,,3 ROUTE DE DIJON,21600,,,Longvic,21,26,9384
21370,Magny Lecture,MAGNY SUR TILLE,4,RUE,DE L'ABREUVOIR,,4 RUE DE L'ABREUVOIR,21110,,,Magny-sur-Tille,21,26,864
21371,Bibliotheque Municipale,,,RUE,BIZOT,,RUE BIZOT,21130,,,Les Maillys,21,26,877
21383,Bibliotheque Municipale,,8,rue,de la vignotte,,8 rue de la vignotte,21120,,,Marcilly-sur-Tille,21,26,1648
21390,Médiathèque Bachelard,,,Place,Schweich an der Mosel,Espace Bachelard,Place Schweich an der Mosel,21160,,,Marsannay-la-Côte,21,26,5301
21391,Bibliotheque Municipale,,,RUELLE,AU BAILLY,,RUELLE AU BAILLY,21380,,,Marsannay-le-Bois,21,26,812
21408,Bibliotheque Municipale,,,IMPASSE,DU PRESBYTERE,,IMPASSE DU PRESBYTERE,21380,,,Messigny-et-Vantoux,21,26,1611
21411,Bibliotheque Municipale,,,PLACE,CLAUDE GANTHERET,,PLACE CLAUDE GANTHERET,21200,,,Meursanges,21,26,500
21416,Bibliotheque Municipale De Mirebeau Sur Beze,,,RUE,DES MOULINS,,RUE DES MOULINS,21310,,,Mirebeau-sur-Bèze,21,26,2033
21419,Bibliotheque Municipale,,,PLACE,DE L EGLISE,MAIRIE,PLACE DE L EGLISE,21330,,,Molesme,21,26,254
21425,Bibliotheque Mediatheque,JACQUES PREVERT,,PASSAGE,GEORGES BRASSENS,BP 90,PASSAGE GEORGES BRASSENS,21506,Cedex,BP 90,Montbard,21,26,5668
21452,Bibliotheque Municipale,,,PLACE,DE LA LIBERTE,,PLACE DE LA LIBERTE,21800,,,Neuilly-lès-Dijon,21,26,1885
21458,Bibliotheque Intercommunale,,4,RUE,DES ECOLES,,4 RUE DES ECOLES,21910,,,Noiron-sous-Gevrey,21,26,1096
21461,Bibliotheque Municipale,,,RUE,DOCTEUR LAVIROTTE,,RUE DOCTEUR LAVIROTTE,21340,,,Nolay,21,26,1528
21462,Bibliotheque Municipale,,5,RUE,DES SOURCES,,5 RUE DES SOURCES,21490,,,Norges-la-Ville,21,26,890
21464,Bibliothèque Intercommunale de Nuits St Georges,Communauté de communes du Pays de Nuits Saint Georges,12,RUE,Camille Rodier,,12 RUE Camille Rodier,21700,,,Nuits-Saint-Georges,21,26,5669
21469,Espace loisirs d'Orgeux,,,PLACE,Maurice CHAUME,MAIRIE D'ORGEUX,PLACE DU 19 MARS 1964,21490,,,Orgeux,21,26,487
21481,Bibliotheque Municipale,,2,RUE,SAINT-ANDRE,,2 RUE SAINT-ANDRE,21160,,,Perrigny-lès-Dijon,21,26,1513
21486,Bibliotheque Municipale De Pluvault,,,,,,,21110,,,Pluvault,21,26,533
21487,Bibliotheque Municipale,,2,,GRANDE RUE,,2   GRANDE RUE,21110,,,Pluvet,21,26,430
21496,Bibliotheque Municipale,,2,PLACE DU CHATEAU,,,2 PLACE DU CHATEAU,21270,,,Pontailler-sur-Saône,21,26,1269
21501,Bibliotheque Municipale,,,,Place de la Libération,MAIRIE,Place de la Libération,21320,,,Pouilly-en-Auxois,21,26,1743
21505,Bibliotheque Mediatheque Intercommunale,,6,Rue du Serein,DU SEREIN,,6 Rue du Serein DU SEREIN,21390,,,Précy-sous-Thil,21,26,795
21515,Bibliotheque Municipale,,4,RUE,DES VERGERS,,4 RUE DES VERGERS,21800,,,Quetigny,21,26,10223
21532,Bibliotheque Municipale,,3,RUE,GRANDE RUE,,3 RUE GRANDE RUE,21110,,,Rouvres-en-Plaine,21,26,1032
21535,Bibliotheque Municipale,,3,Rue,des Ecoles,,3 Rue des Ecoles,21490,,,Ruffey-lès-Echirey,21,26,1248
21540,Mediatheque Municipale,MEDIALUDE,145,RUE,DE MOIREY,Médiathèque-Ludothèque-Multimédia,145 RUE DE MOIREY,21850,,BP 34,Saint-Apollinaire,21,26,6823
21555,Bibliotheque Municipale De Saint Julien,,,RUE DU MOULIN,DU MOULIN,GROUPE SCOLAIRE,RUE DU MOULIN DU MOULIN,21490,,,Saint-Julien,21,26,1505
21559,Reseau Des Bibliotheques Vallee De L'ouche,,5,PLACE,DE LA POSTE,,5 PLACE DE LA POSTE,21410,,,Sainte-Marie-sur-Ouche,21,26,731
21573,Bibliotheque Intercommunale,DU PAYS DE SAINT-SEINE,,RUE,SONNOIS,,RUE SONNOIS,21440,,,Saint-Seine-l'Abbaye,21,26,402
21584,Bibliotheque Municipale,,,PROMENADE,MONGE,,PROMENADE MONGE,21210,,,Saulieu,21,26,2656
21590,Bibliotheque Municipale Savigny,,,RUE,VAUCHEY-VERY,MAIRIE,RUE VAUCHEY-VERY,21420,,,Savigny-lès-Beaune,21,26,1401
21599,Bibliotheque Municipale,,3,RUE,DERRIERE L'EGLISE,,3 RUE DERRIERE L'EGLISE,21260,,,Selongey,21,26,2454
21603,Bibliotheque Municipale,,5-7,Rue,Jean-Jacques Collenot,,5-7 Rue Jean-Jacques Collenot,21140,,,Semur-en-Auxois,21,26,4573
21605,Médiathèque Michel Pimpie,,2A,RUE,JEAN DORAIN,,2A RUE JEAN DORAIN,21800,,,Sennecey-lès-Dijon,21,26,2225
21607,MEDIATHEQUE MUNICIPALE,GEORGE SAND,6 BIS,RUE,SAINTE CLAIRE,,6 bis RUE SAINTE CLAIRE,21250,,,Seurre,21,26,2465
21609,Bibliotheque Municipale,,15,,GRANDE RUE,,15   GRANDE RUE,21110,,,Soirans,21,26,472
21611,Bibliotheque Municipale,MAIRIE,,PLACE,BENIGNE FOURNIER,,PLACE BENIGNE FOURNIER,21540,,,Sombernon,21,26,985
21617,Bibliotheque Multimedia,HENRI VINCENOT,1,PLACE,PIERRE MENDES-FRANCE,ESPACE GEORGES BRASSENS,1 PLACE PIERRE MENDES-FRANCE,21240,,,Talant,21,26,11343
21618,Bibliotheque Municipale,DE TALMAY,,,,MAIRIE DE TALMAY,,21270,,,Talmay,21,26,575
21632,Bibliotheque Municipale  Henri Vincenot,,16,RUE,DU BOIS,,16 RUE DU BOIS,21110,,,Thorey-en-Plaine,21,26,1056
21663,Mediatheque Municipale,HENRI VINCENOT,,AVENUE,DE DIJON,,AVENUE DE DIJON,21150,,,Venarey-les-Laumes,21,26,2973
21699,Médiathèque Municipale,,1,IMPASSE,SAINT-MICHEL,,1 IMPASSE SAINT-MICHEL,21130,,,Villers-les-Pots,21,26,1063
21710,Bibliotheque Municipale,,,RUE,DE L HOTEL DE VILLE,MAIRIE,RUE DE L HOTEL DE VILLE,21350,,,Vitteaux,21,26,1122
21717,Bibliotheque Intercommunale,DE LEUGLAY-VOULAINES LES TEMPLIERS,,LOTISSEMENT,DU VAL D OURCE,MAISON DU VAL D'OURCE,LOTISSEMENT DU VAL D OURCE,21290,,,Voulaines-les-Templiers,21,26,320
22002,Bibliotheque Municipale,,,,,Place de l'église,PLACE DE L'EGLISE,22400,,,Andel,22,53,1148
22003,Bibliothèque,,,,,,,22100,,,Aucaleuc,22,53,927
22004,Bibliotheque Municipale,,15,AVENUE,PIERRE PERRON,MAISON DES ASSOCIATIONS,15 AVENUE PIERRE PERRON,22140,,,Bégard,22,53,4829
22005,Bibliotheque Municipale,,,RUE,CREC'H UGEN,,RUE CREC'H UGEN,22810,,,Belle-Isle-en-Terre,22,53,1097
22006,Bibliothèque Communale Berhet,,,Espace,Nini Sébille,,Espace Nini Sébille,22140,,,Berhet,22,53,241
22008,Bibliotheque Municipale,,,RUE,DU 19 MARS 1962,,RUE DU 19 MARS 1962,22100,,,Bobital,22,53,1075
22011,Bibliothèque De Boqueho,,,,,,,,,,Boqueho,22,53,1098
22013,Bibliotheque Municipale,,11,PLACE,DU CENTRE,,11 PLACE DU CENTRE,22390,,,Bourbriac,22,53,2428
22015,Bibliothèque De Bréhand,,,,,,,,,,Bréhand,22,53,1509
22016,Bibliothèque - Maison Des Associations,,,,,Chemin vert,,22870,,,Île-de-Bréhat,22,53,408
22020,Médiathèque Intercommunale de Broons,,,,,PLACE JEAN LOUIS LABBE,PLACE JEAN-LOUIS LABBÉ,22250,,,Broons,22,53,3015
22021,Bibliothèque De Brusvily,,,,,,,,,,Brusvily,22,53,1128
22023,Bibliothèque De Bulat-Pestivien,,,,,,,,,,Bulat-Pestivien,22,53,469
22024,Bibliothèque De Calanhel,,,,,,,,,,Calanhel,22,53,242
22025,Bibliotheque Municipale,,7 BIS,RUE,LOUIS MOREL,,7 BIS RUE LOUIS MOREL,22160,,,Callac,22,53,2365
22028,Bibliothèque De Camlez,,,,,,,,,,Camlez,22,53,888
22030,Bibliotheque Minicipale De Caouennec Lanvezeac,,,route,de rospez,mairie,route de rospez,22300,,,Caouënnec-Lanvézéac,22,53,886
22031,Bibliothèque De Carnoët,,,,,,,,,,Carnoët,22,53,756
22032,Relais Livre En Campagne Du Pays De Caulnes,CC du Pays de Caulnes,,,rue de la ville chérel,"10, rue de la Ville Chérel",rue de la ville chérel,22350,,,Caulnes,22,53,2559
22033,Mairie Bibiliotheque,,,,Le Bourg,,Le Bourg,22530,,,Caurel,22,53,395
22034,Médiathèque Municipale,,5,,place de l'église,,5   place de l'église,22140,,,Cavan,22,53,1465
22035,Bibliothèque Municipale,mairie,,,,bourg,,22630,,,Les Champs-Géraux,22,53,1071
22038,Bibliotheque Municipale,,6,RUE,DE LA MAIRIE,MAIRIE,6 RUE DE LA MAIRIE,22170,,,Châtelaudren,22,53,1035
22039,Bibliothèque Municipale,,17,rue de la madeleine,,,17 rue de la madeleine,22210,,,La Chèze,22,53,590
22040,Bibliothèque De Coadout,,,,,,,,,,Coadout,22,53,563
22041,Bibliotheque,,,,,le bourg,,22140,,,Coatascorn,22,53,253
22042,Bibliothèque Municipale,,,RUE,DE LA POSTE,,RUE DE LA POSTE,22450,,,Coatréven,22,53,462
22043,Mairie De Coëtlogon,,,,,,,22210,,,Coëtlogon,22,53,238
22044,Bibliotheque Municipale,,3,place,de la Mairie,,3 place de la Mairie,22400,,,Coëtmieux,22,53,1673
22045,Bibliothèque Municipale De Cohiniac,,2,rue,du four à pain,Mairie,2 rue du four à pain,22800,,,Cohiniac,22,53,412
22046,Bibliothèque Municipale,,6,Rue,Simon d'Estiennes,,6 Rue Simon d'Estiennes,22330,,,Collinée,22,53,941
22048,Bibliotheque Municipale,,,RUE,CESAR MULON,,RUE CESAR MULON,22130,,,Corseul,22,53,2147
22049,Bibliotheque Municipal,,5,RUE,GUY HOMERY,,5 RUE GUY HOMERY,22130,,,Créhen,22,53,1774
22050,Bibliotheque Municipale,,20,RUE,WALDECK-ROUSSEAU,B.P. 16362,20 RUE WALDECK-ROUSSEAU,22106,cedex,,Dinan,22,53,11335
22052,Bibliothèque Municipale,,rue,du château,,,rue du château,22160,,,Duault,22,53,368
22054,Bibliothèque Municipale Le Blé En Herbe,,1,rue,Guérinet,,1 rue Guérinet,22430,,,Erquy,22,53,3993
22055,Bibliotheque Municipale,,8,RUE,DU GENERAL LECLERC,,8 RUE DU GENERAL LECLERC,22680,,,Étables-sur-Mer,22,53,3139
22056,Bibliotheque Municipale,,,RUE,DE LA LIBERATION,,RUE DE LA LIBERATION,22630,,,Évran,22,53,1735
22057,Bibliotheque Municipale,,,rue du Goelo,,,rue du Goelo,22290,,,Le Faouët,22,53,326
22058,Bibliothèque De La Ferrière,,,,,,,,,,La Ferrière,22,53,462
22059,Bibliothèque De Le Foeil,,,,,,,,,,Le Foeil,22,53,1533
22060,Bibliothèque Municipale De Gausson,,,Mairie,,,Mairie,22150,,,Gausson,22,53,653
22062,C'est-À-Lire,,4,Impasse du Charron,,,4 Impasse du Charron,22230,,,Gomené,22,53,593
22064,Mairie De Gouarec,,5,Rue de l'Egise,,,5 Rue de l'Egise,22570,,,Gouarec,22,53,944
22065,Espace l'oiseau lyre,Bibliothèque Municipale,28,place,de l'église,,28 place de l'église,22290,,,Goudelin,22,53,1692
22066,Médiathèque Le Gouray,,place,de la mairie,,,place de la mairie,22330,,,Le Gouray,22,53,1247
22067,Bibliothèque Municipale,Mairie de Grâces,5,,,Place A Bardoux,5 0,22200,,,Grâces,22,53,2496
22068,Bibliotheque Mnicipale,,,,LE BOURG,,LE BOURG,22460,,,Grâce-Uzel,22,53,429
22070,Mediatheque Municipale,,1,PLACE,DU CHAMP-AU-ROY,,1 Place Du Champ-au-Roy,22205,CEDEX,,Guingamp,22,53,8129
22075,Bibliotheque Municipale,,10 BIS,RUE,PACIFIQUE-LE HELLO,,10 BIS RUE PACIFIQUE-LE HELLO,22600,,,Hémonstoir,22,53,696
22076,Bibliothèque De Hénanbihen,,,,,,,,,,Hénanbihen,22,53,1417
22077,Bibliothèque Municipale,,2,RUE,DE L'ÉCOLE,,2 RUE DE L'ÉCOLE,22400,,,Hénansal,22,53,1165
22079,Bibliotheque Municipale,,,,BOURG,rue de l'Armel,BOURG,22150,,,Hénon,22,53,2239
22080,Bibliothèque Municipale,,,,,La gare - Le Paly,,22150,,,L' Hermitage-Lorge,22,53,746
22081,BIBLIOTHEQUE MUNICIPALE,,11,place,de l'église,,RUE DE LA TOUR DU FA,22120,,,Hillion,22,53,4155
22083,Bibliothèque D'illifaut,,0,,,Place de la mairie,,22230,,,Illifaut,22,53,707
22084,Bibliotheque Municipale,,,,,PLACE DU MARTRAY,,22270,,,Jugon-les-Lacs,22,53,1820
22086,Bibliothèque De Kerfot,,,,,,,,,,Kerfot,22,53,699
22090,Bibliotheque Municipale,,14,RUE,DE LA MAIRIE,,14 RUE DE LA MAIRIE,22450,,,Kermaria-Sulard,22,53,1007
22091,Bibliothèque Municipale,,,RUE,DE LA POSTE,,RUE DE LA POSTE,22140,,,Kermoroc'h,22,53,426
22093,Bibliotheque Municipale,,14,RUE,PERE ANGE LE PROUST,,14 RUE PERE ANGE LE PROUST,22400,,,Lamballe,22,53,12724
22094,"Association Bibliotheque de Lancieux ""ABC""",,2,rue de la Mairie,,,2 rue de la Mairie,22770,,,Lancieux,22,53,1561
22096,Bibliothèque,,,RUE,DE LA POSTE,,17 RUE DE LA POSTE,22130,,,Landébia,22,53,509
22098,Bibliothèque Municipale,Mairie,7,PLACE,DU BOURG,,7 PLACE DU BOURG,22400,,,Landéhen,22,53,1389
22100,Bibliothèque De Langast,,,,,,,,,,Langast,22,53,660
22101,Bibliothèque Municipale,,,PLACE,DE L'ÉGLISE,,PLACE DE L'ÉGLISE,22450,,,Langoat,22,53,1160
22102,Bibliothèque De Langourla,,5,,place de la Mairie,,5   place de la Mairie,22330,,,Langourla,22,53,536
22103,Bibliotheque Municipale,,,PLACE,FRANÇOIS BARBU,,Place François Barbu,22490,,,Langrolay-sur-Rance,22,53,863
22105,Bibliotheque Municipale,,,,,Le Bourg,,22130,,,Languenan,22,53,1135
22106,Mediatheque Municipale Le Point-virgule,,2,RUE,DE BREST,MAIRIE,2 RUE DE BREST,22360,,BP 2,Langueux,22,53,7578
22107,Bibliotheque Municipale De Laniscat,,1,,,PLACE DE LA RESISTANCE,1,22570,,,Laniscat,22,53,830
22110,Bibliothèque De Lanmérin,,,,,,,,,,Lanmérin,22,53,508
22111,Bibliotheque Espace Culturel Jf Revel,,,,,LE BOURG,,22610,,,Lanmodez,22,53,477
22113,MEDIATHEQUE,AFFAIRES CULTURELLES DE LA VILLE DE LANNION,2,B,RUE DE KÉRAMPONT,,2 B RUE DE KÉRAMPONT,22300,,,Lannion,22,53,20849
22115,Bibliothèque De Lanrivain,,,,,,,,,,Lanrivain,22,53,555
22116,Bibliothèque De Lanrodec,,,Impasse,de la bibliothèque,,Impasse de la bibliothèque,22170,,,Lanrodec,22,53,1273
22117,Bibliothèque Municipale De Lantic,,,av des terre-neuvas,avenue des terre-neuvas,mairie,av des terre-neuvas avenue des terre-neuvas,22410,,,Lantic,22,53,1619
22118,Bibliothèque De Lanvallay,,12,rue,des Ecoles,,12 rue des Ecoles,22100,,,Lanvallay,22,53,3927
22119,Bibliothèque De Lanvellec,,,,,,Rue du Château,,,,Lanvellec,22,53,563
22122,Mediatheque Municipale De Laurenan,,1,rue des lavandières,,,1 RUE DES LAVANDIÈRES,22230,,,Laurenan,22,53,738
22128,Bibliothèque De Locarn,,,,,,,,,,Locarn,22,53,528
22131,Bibliotheque Municipale,,,,,Le Bourg,,22780,,,Loguivy-Plougras,22,53,972
22133,Bibliothèque Municipale,,,,,28 Le bourg,,22230,,,Loscouët-sur-Meu,22,53,659
22134,Bibliothèque Municipale De Louannec,,3,rue,du Carlouar,ancienne école maternelle,3 rue du Carlouar,22700,,,Louannec,22,53,3139
22135,Bibliothèque De Louargat,,,,,,,,,,Louargat,22,53,2363
22136,Mediatheque Municipale,,66,RUE,DE CADELAC,,66 RUE DE CADELAC,22600,,,Loudéac,22,53,10215
22137,Bibliotheque Municipale,,5,PLACE,DU CENTRE,MAIRIE,5 PLACE DU CENTRE,22340,,,Maël-Carhaix,22,53,1680
22138,Medialenn,ancienne mairie,,,,,,22160,,,Maël-Pestivien,22,53,405
22143,Bibliothèque Municipale,,,Place Gouyon,,,Place Gouyon,22550,,,Matignon,22,53,1703
22144,Bibliothèque Municipale De La Meaugon,,,Espace Loisirs,,,Espace Loisirs,22440,,,La Méaugon,22,53,1339
22146,Bibliothèque De Mellionnec,,,,,,,,,,Mellionnec,22,53,424
22147,Médiathèque Municipale De Merdrignac,,,RUE,DU CHAMPS DES VIGNES,,RUE DU CHAMPS DES VIGNES,22230,,,Merdrignac,22,53,3112
22150,Bibliothèque De Le Merzer,,,,,,,,,,Le Merzer,22,53,949
22151,Bibli@thèque,,4,Place du jumelage,,,4 Place du jumelage,22400,,,Meslin,22,53,1044
22153,Bibliothèque,,1,rue Bel Orient,,,1 rue Bel Orient,22510,,,Moncontour,22,53,960
22154,Bibliotheque Municipale,,,PLACE,ARMAND ET JEANNE GOURIOU,,PLACE ARMAND ET JEANNE GOURIOU,22400,,,Morieux,22,53,965
22155,Bibliothèque De La Motte,,,,,,,22600,,,La Motte,22,53,2116
22156,Bibliothèque De Moustéru,,,,,,,,,,Moustéru,22,53,704
22157,Bibliotheque,,,,,MAIRIE,,22340,,,Le Moustoir,22,53,706
22158,Bibliothèque Municipale,,,Place,Sainte Suzanne,MAIRIE,Place Sainte Suzanne,22530,,,Mûr-de-Bretagne,22,53,2163
22160,Bibliothèque Communale De Noyal,,,,,mairie,,22400,,,Noyal,22,53,867
22161,Bibliotheque Municipale De Pabu,,,Place,du 19 mars 1962,,Place du 19 mars 1962,22200,,,Pabu,22,53,2959
22162,Mediatheque Municipale,,2,RUE,HENRI DUNANT,CENTRE HENRI DUNANT,2 RUE HENRY DUNANT,22500,,,Paimpol,22,53,7852
22163,Mediatheque De Paule,,,rue du stade,,,rue du stade,22340,,,Paule,22,53,730
22164,Bibliotheque Municipale,,7,PLACE,DE L'EGLISE,,7 PLACE DE L'EGLISE,22540,,,Pédernec,22,53,1976
22165,Bibliothèque Municipale,,3,RUE,DE LA MAIRIE,,3 RUE DE LA MAIRIE,22510,,,Penguily,22,53,635
22166,Bibliotheque Municipale,,12,PLACE,DE L'EGLISE,CENTRE ANATOLE LE BRAZ,12 PLACE DE L'EGLISE,22710,,,Penvénan,22,53,2687
22168,Bibliotheque Municipale,Bibliothèque Centre Ville,14,RUE,DE KREC'H FEUNTEUN,,14 RUE DE KREC'H FEUNTEUN,22700,,,Perros-Guirec,22,53,7701
22170,Bibliotheque Municipale,,1,RUE,DES IFS,MAIRIE,1 RUE DES IFS,22800,,,Plaine-Haute,22,53,1476
22171,Médiathèque Brin De Culture,,18,RUE,ABBE FRANCOIS CORMAUX,,29 RUE DES ECOLES,22940,,,Plaintel,22,53,4195
22172,Bibliotheque Municipale,,,RUE,DE LA COURBERIE,CENTRE CULTUREL M.P SALONNE,RUE DE LA COURBERIE,22130,,,Plancoët,22,53,3160
22173,Bibliotheque Municipale,,1,PLACE,8 MAI 1945,,1 PLACE 8 MAI 1945,22400,,,Planguenoual,22,53,2130
22175,Bibliothèque Municipale,,4,rue de Penthièvre,,,4 rue de Penthièvre,22270,,,Plédéliac,22,53,1334
22176,Bibliotheque Municipale,,,RUE,DU CENTRE,,RUE DU CENTRE,22960,,,Plédran,22,53,6166
22177,Bibliotheque,,38,LE BOURG,,,38 LE BOURG,22290,,,Pléguien,22,53,1276
22178,Bibliotheque Municipale De Plehedel,,PLACE,DU PRINTEMPS,,6,PLACE DU PRINTEMPS,22290,,,Pléhédel,22,53,1329
22179,Bibliothèque Municipale De Fréhel,,,,adresse postale : Mairie - Place Chambly,La Grande Abbaye,adresse postale : Mairie - Place Chambly,22240,,,Fréhel,22,53,1703
22180,Médiathèque Plancoët Plélan,SITE DE PLELAN LE PETIT,Rue,RUE,de la Janaie,,RUE de la Janaie,22980,,,Plélan-le-Petit,22,53,1843
22181,Bibliotheque De Plelauff,,,ROUTE,DE MANE PER,,ROUTE DE MANE PER,22570,,,Plélauff,22,53,715
22182,Médiathèque,,2,rue,des écoles,,2 rue des écoles,22170,,,Plélo,22,53,3373
22183,Bibliotheque Municipale,,3,ROUTE,des Etangs,MAIRIE,3 ROUTE des Etangs,22210,,,Plémet,22,53,3239
22184,Bibliotheque Municipale,,,,,,,22150,,,Plémy,22,53,1688
22185,Mediatheque Municipale,,02,PLACE,DE L'EGLISE,,02 PLACE DE L'EGLISE,22640,,,Plénée-Jugon,22,53,2511
22187,Médiathèque - Centre Culturel Le Cap,,6 A,RUE,DE LA CROIX,,6 A RUE DE LA CROIX,22190,,,Plérin,22,53,14641
22188,Bibliothèque De Plerneuf,,,,,,,,,,Plerneuf,22,53,1017
22190,Bibliotheque Municipale,,1,,place Guy Jourdan,,13 RUE LÉON PÉPIN,22490,,,Pleslin-Trigavou,22,53,3476
22191,Bibliothèque Municipale,,14,rue,docteur Bellamy,,14 rue docteur Bellamy,22330,,,Plessala,22,53,1953
22193,Bibliotheque Municipale,,,,,,48,22640,,,Plestan,22,53,1576
22194,Médiathèque Municipale,,,Place,d'Auvelais,Place d'Auvelais,Place d'Auvelais,22310,,,Plestin-les-Grèves,22,53,3766
22195,Bibliothèque De Pleubian,"""les amis de la bibliothèque""",57,rue,Boisgelin,Maison des associations,57 rue Boisgelin,22610,,,Pleubian,22,53,2566
22196,Bibliothèque De Pleudaniel,,,,,,11 rue de la poste,,,,Pleudaniel,22,53,979
22197,Bibliotheque Municipale,,,RUE,DES CAMELIAS,CENTRE CULTUREL,RUE DES CAMELIAS,22690,,,Pleudihen-sur-Rance,22,53,2879
22198,Bibliothèque Municipale De Pleumeur-Bodou,(+ Annexe Kérénoc à l'école Armand Lagain),4,Rue,de Trébeurden,,4 Rue de Trébeurden,22560,,,Pleumeur-Bodou,22,53,4191
22199,Bibliotheque,,,,,,,22740,,,Pleumeur-Gautier,22,53,1221
22202,Bibliothèque De Plévin,,,,,,,,,,Plévin,22,53,818
22203,Bibliotheque Municipale,,12,Rue,des écoles,CENTRE LOUIS GUILLOUX,12 RUE DES ECOLES,22150,NC,,Ploeuc-sur-Lié,22,53,3324
22204,Bibliotheque Municipale,,3,RUE,DE LA MAIRIE,,3 RUE DE LA MAIRIE,22260,,,Ploëzal,22,53,1274
22206,Mediatheque Parenthèse,,38,,Grande Rue,,,22170,,,Plouagat,22,53,2651
