idZone,nameZone,idQuartier,piece,epoque,type,annee,ref,refmin,refmaj
19,Pont-de-Flandre,74,1 pièce,avant 1946,Meublée,2016,27.4,19.2,32.9
19,Amérique,75,1 pièce,avant 1946,Meublée,2016,27.4,19.2,32.9
20,Saint-Fargeau,78,1 pièce,avant 1946,Meublée,2016,27.4,19.2,32.9
11,Charonne,80,1 pièce,avant 1946,Meublée,2016,27.4,19.2,32.9
12,Bel-Air,45,1 pièce,avant 1946,Meublée,2016,28.9,20.2,34.7
12,Bercy,47,1 pièce,avant 1946,Meublée,2016,28.9,20.2,34.7
19,Combat,76,1 pièce,avant 1946,Meublée,2016,28.9,20.2,34.7
20,Père-Lachaise,79,1 pièce,avant 1946,Meublée,2016,28.9,20.2,34.7
6,Notre-Dame-des-Champs,23,1 pièce,1946-1970,Non meublée,2015,29.3,20.5,35.2
7,Saint-Thomas-d'Aquin,25,1 pièce,1946-1970,Non meublée,2015,29.3,20.5,35.2
7,Invalides,26,1 pièce,1946-1970,Non meublée,2015,29.3,20.5,35.2
7,Ecole-Militaire,27,1 pièce,1946-1970,Non meublée,2015,29.3,20.5,35.2
7,Gros-Caillou,28,1 pièce,1946-1970,Non meublée,2015,29.3,20.5,35.2
1,St-Germain-l'Auxerrois,1,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
1,Palais-Royal,3,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
1,Place-Vendôme,4,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
2,Gaillon,5,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
4,Saint-Merri,13,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
4,Arsenal,15,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
4,Notre-Dame,16,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
6,Monnaie,21,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
6,Odeon,22,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
6,Saint-Germain-des-Près,24,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
8,Champs-Elysés,29,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
8,Faubourg-du-Roule,30,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
8,Madeleine,31,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
8,Chaussée d'Antin,34,1 pièce,1946-1970,Non meublée,2015,31.4,22.0,37.7
8,Europe,32,1 pièce,1946-1970,Non meublée,2015,26.3,18.4,31.6
16,Muette,62,1 pièce,1946-1970,Non meublée,2015,26.3,18.4,31.6
16,Porte-Dauphine,63,1 pièce,1946-1970,Non meublée,2015,26.3,18.4,31.6
16,Chaillot,64,1 pièce,1946-1970,Non meublée,2015,26.3,18.4,31.6
2,Vivienne,6,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
4,Mail,7,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
2,Bonne-Nouvelle,8,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
3,Arts-et-Metiers,9,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
3,Enfants-Rouges,10,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
3,Archives,11,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
4,Sainte-Avoie,12,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
4,Saint-Gervais,14,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
5,Saint-Victor,17,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
5,Val-de-Grace,19,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
5,Sorbonne,20,1 pièce,1946-1970,Non meublée,2015,27.8,19.5,33.4
4,Halles,2,1 pièce,1946-1970,Non meublée,2015,23.3,16.3,28.0
9,Saint-Georges,33,1 pièce,1946-1970,Non meublée,2015,23.3,16.3,28.0
9,Faubourg-Montmartre,35,1 pièce,1946-1970,Non meublée,2015,23.3,16.3,28.0
9,Rochechouart,36,1 pièce,1946-1970,Non meublée,2015,23.3,16.3,28.0
10,Saint-Vincent-de-Paul,37,1 pièce,1946-1970,Non meublée,2015,23.3,16.3,28.0
10,Porte-Saint-Denis,38,1 pièce,1946-1970,Non meublée,2015,23.3,16.3,28.0
5,Croulebarbe,52,1 pièce,1946-1970,Non meublée,2015,23.3,16.3,28.0
14,Montparnasse,53,1 pièce,1946-1970,Non meublée,2015,23.3,16.3,28.0
15,Necker,58,1 pièce,1946-1970,Non meublée,2015,25.0,17.5,30.0
17,Ternes,65,1 pièce,1946-1970,Non meublée,2015,25.0,17.5,30.0
16,Plaine de Monceau,66,1 pièce,1946-1970,Non meublée,2015,25.0,17.5,30.0
15,Grenelle,59,1 pièce,1946-1970,Non meublée,2015,25.1,17.6,30.1
15,Javel,60,1 pièce,1946-1970,Non meublée,2015,25.1,17.6,30.1
16,Auteuil,61,1 pièce,1946-1970,Non meublée,2015,25.1,17.6,30.1
15,Saint-Lambert,57,1 pièce,1946-1970,Non meublée,2015,24.4,17.1,29.3
12,Picpus,46,1 pièce,1946-1970,Non meublée,2015,20.8,14.6,25.0
18,Grandes-Carrières,69,1 pièce,1946-1970,Non meublée,2015,20.8,14.6,25.0
18,Clignancourt,70,1 pièce,1946-1970,Non meublée,2015,20.8,14.6,25.0
5,Jardin-des-Plantes,18,1 pièce,1946-1970,Non meublée,2015,23.8,16.7,28.6
11,Saint-Ambroise,42,1 pièce,1946-1970,Non meublée,2015,23.8,16.7,28.6
11,Sainte-Marguerite,44,1 pièce,1946-1970,Non meublée,2015,23.8,16.7,28.6
13,Salpétrière,49,1 pièce,1946-1970,Non meublée,2015,23.8,16.7,28.6
14,Petit-Montrouge,55,1 pièce,1946-1970,Non meublée,2015,23.8,16.7,28.6
17,Batignolles,67,1 pièce,1946-1970,Non meublée,2015,23.8,16.7,28.6
10,Porte-Saint-Martin,39,1 pièce,1946-1970,Non meublée,2015,21.8,15.3,26.2
10,Hôpital-Saint-Louis,40,1 pièce,1946-1970,Non meublée,2015,21.8,15.3,26.2
11,Folie-Méricourt,41,1 pièce,1946-1970,Non meublée,2015,21.8,15.3,26.2
11,Roquette,43,1 pièce,1946-1970,Non meublée,2015,21.8,15.3,26.2
12,Quinze-Vingts,48,1 pièce,1946-1970,Non meublée,2015,21.8,15.3,26.2
14,Parc-de-Montsouris,54,1 pièce,1946-1970,Non meublée,2015,21.8,15.3,26.2
17,Epinettes,68,1 pièce,1946-1970,Non meublée,2015,21.8,15.3,26.2
18,Goutte-d'Or,71,1 pièce,1946-1970,Non meublée,2015,21.8,15.3,26.2
20,Belleville,77,1 pièce,1946-1970,Non meublée,2015,21.8,15.3,26.2
13,Maison-Blanche,51,1 pièce,1946-1970,Non meublée,2015,22.7,15.9,27.2
14,Plaisance,56,1 pièce,1946-1970,Non meublée,2015,22.7,15.9,27.2
13,Gare,50,1 pièce,1946-1970,Non meublée,2015,20.4,14.3,24.5
18,La Chapelle,72,1 pièce,1946-1970,Non meublée,2015,20.4,14.3,24.5
20,Villette,73,1 pièce,1946-1970,Non meublée,2015,20.4,14.3,24.5
19,Pont-de-Flandre,74,1 pièce,1946-1970,Non meublée,2015,20.4,14.3,24.5
19,Amérique,75,1 pièce,1946-1970,Non meublée,2015,20.4,14.3,24.5
20,Saint-Fargeau,78,1 pièce,1946-1970,Non meublée,2015,20.4,14.3,24.5
11,Charonne,80,1 pièce,1946-1970,Non meublée,2015,20.4,14.3,24.5
12,Bel-Air,45,1 pièce,1946-1970,Non meublée,2015,22.6,15.8,27.1
12,Bercy,47,1 pièce,1946-1970,Non meublée,2015,22.6,15.8,27.1
19,Combat,76,1 pièce,1946-1970,Non meublée,2015,22.6,15.8,27.1
20,Père-Lachaise,79,1 pièce,1946-1970,Non meublée,2015,22.6,15.8,27.1
6,Notre-Dame-des-Champs,23,1 pièce,1946-1970,Non meublée,2016,29.3,20.5,35.2
7,Saint-Thomas-d'Aquin,25,1 pièce,1946-1970,Non meublée,2016,29.3,20.5,35.2
7,Invalides,26,1 pièce,1946-1970,Non meublée,2016,29.3,20.5,35.2
7,Ecole-Militaire,27,1 pièce,1946-1970,Non meublée,2016,29.3,20.5,35.2
7,Gros-Caillou,28,1 pièce,1946-1970,Non meublée,2016,29.3,20.5,35.2
1,St-Germain-l'Auxerrois,1,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
1,Palais-Royal,3,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
1,Place-Vendôme,4,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
2,Gaillon,5,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
4,Saint-Merri,13,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
4,Arsenal,15,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
4,Notre-Dame,16,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
6,Monnaie,21,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
6,Odeon,22,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
6,Saint-Germain-des-Près,24,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
8,Champs-Elysés,29,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
8,Faubourg-du-Roule,30,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
8,Madeleine,31,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
8,Chaussée d'Antin,34,1 pièce,1946-1970,Non meublée,2016,31.5,22.1,37.8
8,Europe,32,1 pièce,1946-1970,Non meublée,2016,26.3,18.4,31.6
16,Muette,62,1 pièce,1946-1970,Non meublée,2016,26.3,18.4,31.6
16,Porte-Dauphine,63,1 pièce,1946-1970,Non meublée,2016,26.3,18.4,31.6
16,Chaillot,64,1 pièce,1946-1970,Non meublée,2016,26.3,18.4,31.6
2,Vivienne,6,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
4,Mail,7,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
2,Bonne-Nouvelle,8,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
3,Arts-et-Metiers,9,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
3,Enfants-Rouges,10,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
3,Archives,11,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
4,Sainte-Avoie,12,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
4,Saint-Gervais,14,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
5,Saint-Victor,17,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
5,Val-de-Grace,19,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
5,Sorbonne,20,1 pièce,1946-1970,Non meublée,2016,27.9,19.5,33.5
4,Halles,2,1 pièce,1946-1970,Non meublée,2016,24.2,16.9,29.0
9,Saint-Georges,33,1 pièce,1946-1970,Non meublée,2016,24.2,16.9,29.0
9,Faubourg-Montmartre,35,1 pièce,1946-1970,Non meublée,2016,24.2,16.9,29.0
9,Rochechouart,36,1 pièce,1946-1970,Non meublée,2016,24.2,16.9,29.0
10,Saint-Vincent-de-Paul,37,1 pièce,1946-1970,Non meublée,2016,24.2,16.9,29.0
10,Porte-Saint-Denis,38,1 pièce,1946-1970,Non meublée,2016,24.2,16.9,29.0
5,Croulebarbe,52,1 pièce,1946-1970,Non meublée,2016,24.2,16.9,29.0
14,Montparnasse,53,1 pièce,1946-1970,Non meublée,2016,24.2,16.9,29.0
15,Necker,58,1 pièce,1946-1970,Non meublée,2016,25.2,17.6,30.2
17,Ternes,65,1 pièce,1946-1970,Non meublée,2016,25.2,17.6,30.2
16,Plaine de Monceau,66,1 pièce,1946-1970,Non meublée,2016,25.2,17.6,30.2
15,Grenelle,59,1 pièce,1946-1970,Non meublée,2016,25.2,17.6,30.2
15,Javel,60,1 pièce,1946-1970,Non meublée,2016,25.2,17.6,30.2
16,Auteuil,61,1 pièce,1946-1970,Non meublée,2016,25.2,17.6,30.2
15,Saint-Lambert,57,1 pièce,1946-1970,Non meublée,2016,24.4,17.1,29.3
12,Picpus,46,1 pièce,1946-1970,Non meublée,2016,21.2,14.8,25.4
18,Grandes-Carrières,69,1 pièce,1946-1970,Non meublée,2016,21.2,14.8,25.4
18,Clignancourt,70,1 pièce,1946-1970,Non meublée,2016,21.2,14.8,25.4
5,Jardin-des-Plantes,18,1 pièce,1946-1970,Non meublée,2016,24.9,17.4,29.9
11,Saint-Ambroise,42,1 pièce,1946-1970,Non meublée,2016,24.9,17.4,29.9
11,Sainte-Marguerite,44,1 pièce,1946-1970,Non meublée,2016,24.9,17.4,29.9
13,Salpétrière,49,1 pièce,1946-1970,Non meublée,2016,24.9,17.4,29.9
14,Petit-Montrouge,55,1 pièce,1946-1970,Non meublée,2016,24.9,17.4,29.9
17,Batignolles,67,1 pièce,1946-1970,Non meublée,2016,24.9,17.4,29.9
10,Porte-Saint-Martin,39,1 pièce,1946-1970,Non meublée,2016,22.4,15.7,26.9
10,Hôpital-Saint-Louis,40,1 pièce,1946-1970,Non meublée,2016,22.4,15.7,26.9
11,Folie-Méricourt,41,1 pièce,1946-1970,Non meublée,2016,22.4,15.7,26.9
11,Roquette,43,1 pièce,1946-1970,Non meublée,2016,22.4,15.7,26.9
12,Quinze-Vingts,48,1 pièce,1946-1970,Non meublée,2016,22.4,15.7,26.9
14,Parc-de-Montsouris,54,1 pièce,1946-1970,Non meublée,2016,22.4,15.7,26.9
17,Epinettes,68,1 pièce,1946-1970,Non meublée,2016,22.4,15.7,26.9
18,Goutte-d'Or,71,1 pièce,1946-1970,Non meublée,2016,22.4,15.7,26.9
20,Belleville,77,1 pièce,1946-1970,Non meublée,2016,22.4,15.7,26.9
13,Maison-Blanche,51,1 pièce,1946-1970,Non meublée,2016,22.7,15.9,27.2
14,Plaisance,56,1 pièce,1946-1970,Non meublée,2016,22.7,15.9,27.2
13,Gare,50,1 pièce,1946-1970,Non meublée,2016,20.8,14.6,25.0
18,La Chapelle,72,1 pièce,1946-1970,Non meublée,2016,20.8,14.6,25.0
20,Villette,73,1 pièce,1946-1970,Non meublée,2016,20.8,14.6,25.0
19,Pont-de-Flandre,74,1 pièce,1946-1970,Non meublée,2016,20.8,14.6,25.0
19,Amérique,75,1 pièce,1946-1970,Non meublée,2016,20.8,14.6,25.0
20,Saint-Fargeau,78,1 pièce,1946-1970,Non meublée,2016,20.8,14.6,25.0
11,Charonne,80,1 pièce,1946-1970,Non meublée,2016,20.8,14.6,25.0
12,Bel-Air,45,1 pièce,1946-1970,Non meublée,2016,22.9,16.0,27.5
12,Bercy,47,1 pièce,1946-1970,Non meublée,2016,22.9,16.0,27.5
19,Combat,76,1 pièce,1946-1970,Non meublée,2016,22.9,16.0,27.5
20,Père-Lachaise,79,1 pièce,1946-1970,Non meublée,2016,22.9,16.0,27.5
6,Notre-Dame-des-Champs,23,1 pièce,1946-1970,Meublée,2015,32.5,22.8,39.0
7,Saint-Thomas-d'Aquin,25,1 pièce,1946-1970,Meublée,2015,32.5,22.8,39.0
7,Invalides,26,1 pièce,1946-1970,Meublée,2015,32.5,22.8,39.0
7,Ecole-Militaire,27,1 pièce,1946-1970,Meublée,2015,32.5,22.8,39.0
7,Gros-Caillou,28,1 pièce,1946-1970,Meublée,2015,32.5,22.8,39.0
1,St-Germain-l'Auxerrois,1,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
1,Palais-Royal,3,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
1,Place-Vendôme,4,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
2,Gaillon,5,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
4,Saint-Merri,13,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
4,Arsenal,15,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
4,Notre-Dame,16,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
6,Monnaie,21,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
6,Odeon,22,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
6,Saint-Germain-des-Près,24,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
8,Champs-Elysés,29,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
8,Faubourg-du-Roule,30,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
8,Madeleine,31,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
8,Chaussée d'Antin,34,1 pièce,1946-1970,Meublée,2015,34.9,24.4,41.9
8,Europe,32,1 pièce,1946-1970,Meublée,2015,29.2,20.4,35.0
16,Muette,62,1 pièce,1946-1970,Meublée,2015,29.2,20.4,35.0
16,Porte-Dauphine,63,1 pièce,1946-1970,Meublée,2015,29.2,20.4,35.0
16,Chaillot,64,1 pièce,1946-1970,Meublée,2015,29.2,20.4,35.0
2,Vivienne,6,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
4,Mail,7,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
2,Bonne-Nouvelle,8,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
3,Arts-et-Metiers,9,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
3,Enfants-Rouges,10,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
3,Archives,11,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
4,Sainte-Avoie,12,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
4,Saint-Gervais,14,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
5,Saint-Victor,17,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
5,Val-de-Grace,19,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
5,Sorbonne,20,1 pièce,1946-1970,Meublée,2015,30.9,21.6,37.1
4,Halles,2,1 pièce,1946-1970,Meublée,2015,25.9,18.1,31.1
9,Saint-Georges,33,1 pièce,1946-1970,Meublée,2015,25.9,18.1,31.1
9,Faubourg-Montmartre,35,1 pièce,1946-1970,Meublée,2015,25.9,18.1,31.1
9,Rochechouart,36,1 pièce,1946-1970,Meublée,2015,25.9,18.1,31.1
10,Saint-Vincent-de-Paul,37,1 pièce,1946-1970,Meublée,2015,25.9,18.1,31.1
10,Porte-Saint-Denis,38,1 pièce,1946-1970,Meublée,2015,25.9,18.1,31.1
5,Croulebarbe,52,1 pièce,1946-1970,Meublée,2015,25.9,18.1,31.1
14,Montparnasse,53,1 pièce,1946-1970,Meublée,2015,25.9,18.1,31.1
15,Necker,58,1 pièce,1946-1970,Meublée,2015,27.8,19.5,33.4
17,Ternes,65,1 pièce,1946-1970,Meublée,2015,27.8,19.5,33.4
16,Plaine de Monceau,66,1 pièce,1946-1970,Meublée,2015,27.8,19.5,33.4
15,Grenelle,59,1 pièce,1946-1970,Meublée,2015,27.9,19.5,33.5
15,Javel,60,1 pièce,1946-1970,Meublée,2015,27.9,19.5,33.5
16,Auteuil,61,1 pièce,1946-1970,Meublée,2015,27.9,19.5,33.5
15,Saint-Lambert,57,1 pièce,1946-1970,Meublée,2015,27.1,19.0,32.5
12,Picpus,46,1 pièce,1946-1970,Meublée,2015,23.1,16.2,27.7
18,Grandes-Carrières,69,1 pièce,1946-1970,Meublée,2015,23.1,16.2,27.7
18,Clignancourt,70,1 pièce,1946-1970,Meublée,2015,23.1,16.2,27.7
5,Jardin-des-Plantes,18,1 pièce,1946-1970,Meublée,2015,26.4,18.5,31.7
11,Saint-Ambroise,42,1 pièce,1946-1970,Meublée,2015,26.4,18.5,31.7
11,Sainte-Marguerite,44,1 pièce,1946-1970,Meublée,2015,26.4,18.5,31.7
13,Salpétrière,49,1 pièce,1946-1970,Meublée,2015,26.4,18.5,31.7
14,Petit-Montrouge,55,1 pièce,1946-1970,Meublée,2015,26.4,18.5,31.7
17,Batignolles,67,1 pièce,1946-1970,Meublée,2015,26.4,18.5,31.7
10,Porte-Saint-Martin,39,1 pièce,1946-1970,Meublée,2015,24.2,16.9,29.0
10,Hôpital-Saint-Louis,40,1 pièce,1946-1970,Meublée,2015,24.2,16.9,29.0
11,Folie-Méricourt,41,1 pièce,1946-1970,Meublée,2015,24.2,16.9,29.0
11,Roquette,43,1 pièce,1946-1970,Meublée,2015,24.2,16.9,29.0
12,Quinze-Vingts,48,1 pièce,1946-1970,Meublée,2015,24.2,16.9,29.0
14,Parc-de-Montsouris,54,1 pièce,1946-1970,Meublée,2015,24.2,16.9,29.0
17,Epinettes,68,1 pièce,1946-1970,Meublée,2015,24.2,16.9,29.0
18,Goutte-d'Or,71,1 pièce,1946-1970,Meublée,2015,24.2,16.9,29.0
20,Belleville,77,1 pièce,1946-1970,Meublée,2015,24.2,16.9,29.0
13,Maison-Blanche,51,1 pièce,1946-1970,Meublée,2015,25.2,17.6,30.2
14,Plaisance,56,1 pièce,1946-1970,Meublée,2015,25.2,17.6,30.2
13,Gare,50,1 pièce,1946-1970,Meublée,2015,22.6,15.8,27.1
18,La Chapelle,72,1 pièce,1946-1970,Meublée,2015,22.6,15.8,27.1
20,Villette,73,1 pièce,1946-1970,Meublée,2015,22.6,15.8,27.1
19,Pont-de-Flandre,74,1 pièce,1946-1970,Meublée,2015,22.6,15.8,27.1
19,Amérique,75,1 pièce,1946-1970,Meublée,2015,22.6,15.8,27.1
20,Saint-Fargeau,78,1 pièce,1946-1970,Meublée,2015,22.6,15.8,27.1
11,Charonne,80,1 pièce,1946-1970,Meublée,2015,22.6,15.8,27.1
12,Bel-Air,45,1 pièce,1946-1970,Meublée,2015,25.1,17.6,30.1
12,Bercy,47,1 pièce,1946-1970,Meublée,2015,25.1,17.6,30.1
19,Combat,76,1 pièce,1946-1970,Meublée,2015,25.1,17.6,30.1
20,Père-Lachaise,79,1 pièce,1946-1970,Meublée,2015,25.1,17.6,30.1
6,Notre-Dame-des-Champs,23,1 pièce,1946-1970,Meublée,2016,32.8,23.0,39.4
7,Saint-Thomas-d'Aquin,25,1 pièce,1946-1970,Meublée,2016,32.8,23.0,39.4
7,Invalides,26,1 pièce,1946-1970,Meublée,2016,32.8,23.0,39.4
7,Ecole-Militaire,27,1 pièce,1946-1970,Meublée,2016,32.8,23.0,39.4
7,Gros-Caillou,28,1 pièce,1946-1970,Meublée,2016,32.8,23.0,39.4
1,St-Germain-l'Auxerrois,1,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
1,Palais-Royal,3,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
1,Place-Vendôme,4,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
2,Gaillon,5,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
4,Saint-Merri,13,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
4,Arsenal,15,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
4,Notre-Dame,16,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
6,Monnaie,21,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
6,Odeon,22,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
6,Saint-Germain-des-Près,24,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
8,Champs-Elysés,29,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
8,Faubourg-du-Roule,30,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
8,Madeleine,31,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
8,Chaussée d'Antin,34,1 pièce,1946-1970,Meublée,2016,35.3,24.7,42.4
8,Europe,32,1 pièce,1946-1970,Meublée,2016,29.5,20.7,35.4
16,Muette,62,1 pièce,1946-1970,Meublée,2016,29.5,20.7,35.4
16,Porte-Dauphine,63,1 pièce,1946-1970,Meublée,2016,29.5,20.7,35.4
16,Chaillot,64,1 pièce,1946-1970,Meublée,2016,29.5,20.7,35.4
2,Vivienne,6,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
4,Mail,7,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
2,Bonne-Nouvelle,8,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
3,Arts-et-Metiers,9,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
3,Enfants-Rouges,10,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
3,Archives,11,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
4,Sainte-Avoie,12,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
4,Saint-Gervais,14,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
5,Saint-Victor,17,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
5,Val-de-Grace,19,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
5,Sorbonne,20,1 pièce,1946-1970,Meublée,2016,31.2,21.8,37.4
4,Halles,2,1 pièce,1946-1970,Meublée,2016,27.1,19.0,32.5
9,Saint-Georges,33,1 pièce,1946-1970,Meublée,2016,27.1,19.0,32.5
9,Faubourg-Montmartre,35,1 pièce,1946-1970,Meublée,2016,27.1,19.0,32.5
9,Rochechouart,36,1 pièce,1946-1970,Meublée,2016,27.1,19.0,32.5
10,Saint-Vincent-de-Paul,37,1 pièce,1946-1970,Meublée,2016,27.1,19.0,32.5
10,Porte-Saint-Denis,38,1 pièce,1946-1970,Meublée,2016,27.1,19.0,32.5
5,Croulebarbe,52,1 pièce,1946-1970,Meublée,2016,27.1,19.0,32.5
14,Montparnasse,53,1 pièce,1946-1970,Meublée,2016,27.1,19.0,32.5
15,Necker,58,1 pièce,1946-1970,Meublée,2016,28.2,19.7,33.8
17,Ternes,65,1 pièce,1946-1970,Meublée,2016,28.2,19.7,33.8
16,Plaine de Monceau,66,1 pièce,1946-1970,Meublée,2016,28.2,19.7,33.8
15,Grenelle,59,1 pièce,1946-1970,Meublée,2016,28.2,19.7,33.8
15,Javel,60,1 pièce,1946-1970,Meublée,2016,28.2,19.7,33.8
16,Auteuil,61,1 pièce,1946-1970,Meublée,2016,28.2,19.7,33.8
15,Saint-Lambert,57,1 pièce,1946-1970,Meublée,2016,27.3,19.1,32.8
12,Picpus,46,1 pièce,1946-1970,Meublée,2016,23.7,16.6,28.4
18,Grandes-Carrières,69,1 pièce,1946-1970,Meublée,2016,23.7,16.6,28.4
18,Clignancourt,70,1 pièce,1946-1970,Meublée,2016,23.7,16.6,28.4
5,Jardin-des-Plantes,18,1 pièce,1946-1970,Meublée,2016,27.9,19.5,33.5
11,Saint-Ambroise,42,1 pièce,1946-1970,Meublée,2016,27.9,19.5,33.5
11,Sainte-Marguerite,44,1 pièce,1946-1970,Meublée,2016,27.9,19.5,33.5
13,Salpétrière,49,1 pièce,1946-1970,Meublée,2016,27.9,19.5,33.5
14,Petit-Montrouge,55,1 pièce,1946-1970,Meublée,2016,27.9,19.5,33.5
17,Batignolles,67,1 pièce,1946-1970,Meublée,2016,27.9,19.5,33.5
10,Porte-Saint-Martin,39,1 pièce,1946-1970,Meublée,2016,25.1,17.6,30.1
10,Hôpital-Saint-Louis,40,1 pièce,1946-1970,Meublée,2016,25.1,17.6,30.1
11,Folie-Méricourt,41,1 pièce,1946-1970,Meublée,2016,25.1,17.6,30.1
11,Roquette,43,1 pièce,1946-1970,Meublée,2016,25.1,17.6,30.1
12,Quinze-Vingts,48,1 pièce,1946-1970,Meublée,2016,25.1,17.6,30.1
14,Parc-de-Montsouris,54,1 pièce,1946-1970,Meublée,2016,25.1,17.6,30.1
